city,amap_uid,name,lng,lat,type,typecode,address,adname
牡丹江市,B0FFG213NW,火山口森林4号火山口,128.537685,44.197421,风景名胜;风景名胜相关;旅游景点,110000,火山口森林内,宁安市
牡丹江市,B0FFG0KE64,锦绣荷园,130.445321,44.677816,风景名胜;公园广场;公园,110101,下城子镇第二小学,穆棱市
牡丹江市,B01C50NT4R,威虎厅,129.253356,44.822828,风景名胜;风景名胜相关;旅游景点,110000,海林镇三横干线,海林市
牡丹江市,B01C501U9M,西安公园,131.119856,44.060557,风景名胜;公园广场;公园,110101,健康街3号,东宁市
牡丹江市,B01C501PUP,关帝庙,129.68374,44.774498,风景名胜;风景名胜;寺庙道观,110205,柴双线,海林市
牡丹江市,B0FFIDD8LP,儿童公园,129.592486,44.590004,风景名胜;公园广场;公园,110101,铁北街道天安路与西新荣街交叉口,爱民区
牡丹江市,B0FFI73CHG,笔架山,128.97421,44.58358,风景名胜;风景名胜相关;旅游景点,110000,山市镇种奶牛场七队,海林市
牡丹江市,B0FFI6M68H,同心公园,129.647775,44.576575,风景名胜;公园广场;公园,110101,四区二道街停车场与松江路交叉口东南300米,东安区
牡丹江市,B0FFGNPVH0,中东铁路机车库,129.069361,44.818811,风景名胜;风景名胜相关;旅游景点,110000,佛山路横道河子镇内,海林市
牡丹江市,B0FFG0L7FG,响水河漂流景区,129.610731,45.631371,风景名胜;风景名胜;风景名胜,110200,S309罗勒密山景区,林口县
牡丹江市,B0FFF6B2KN,八女投江纪念馆,129.622706,44.570629,风景名胜;风景名胜;红色景区|风景名胜;风景名胜;纪念馆,110210|110204,太平路156号,西安区
牡丹江市,B01C50O0BL,牡丹江三道关国家森林公园雾溪谷,129.525279,44.779811,风景名胜;风景名胜相关;旅游景点,110000,三道关镇三道关国家森林公园雾溪谷,爱民区
牡丹江市,B01C50NSGZ,人民广场,129.38102,44.591404,风景名胜;公园广场;城市广场,110105,海林镇江南开发区市政府率宾路,海林市
牡丹江市,B01C5026HB,雪原公园,129.401404,44.576487,风景名胜;公园广场;公园,110101,公园小区4号,海林市
牡丹江市,B01C5024IB,报恩寺,129.410169,44.562105,风景名胜;风景名胜;寺庙道观,110205,子龙街报恩路1号,海林市
牡丹江市,B01C501U6V,紫菱湖景区,128.905724,44.068049,风景名胜;风景名胜;风景名胜,110200,火山口旅游公路附近,宁安市
牡丹江市,B01C501PTZ,黑宝熊乐园,129.503154,44.771466,体育休闲服务;休闲场所;游乐场|风景名胜;风景名胜相关;旅游景点,080501|110000,黑龙江三道关国家级森林公园内,爱民区
牡丹江市,B01C501PTV,横道河子东北虎林园,129.115158,44.794709,风景名胜;风景名胜;省级景点,110203,横道河子镇301国道210公里处(横道河子收费站右转500米),海林市
牡丹江市,B01C501ISP,牡丹江三道关国家森林公园,129.52491,44.779841,风景名胜;风景名胜;风景名胜,110200,通乡路,爱民区
牡丹江市,B01C501256,威虎山影视城,129.123071,44.790291,风景名胜;风景名胜;风景名胜,110200,横道镇绥满公路横道河子镇哈尔滨通往绥芬河301国道旁210公里处,海林市
牡丹江市,B01C5006A0,镜泊湖国家级风景名胜区,128.951244,44.063163,风景名胜;风景名胜;国家级景点|风景名胜;公园广场;水族馆,110202|110104,莫延公路,宁安市
牡丹江市,B01C500693,火山口国家森林公园,128.731465,44.089889,风景名胜;风景名胜;国家级景点,110202,小北湖林场境内,宁安市
牡丹江市,B01C50069E,渤海风情园,129.146831,44.144909,风景名胜;风景名胜;省级景点,110203,渤海镇境内,宁安市
牡丹江市,B0FFGXV3ON,伪满中央银行牡丹江支行旧址,129.617599,44.5831,风景名胜;风景名胜相关;旅游景点,110000,太平路129号,东安区
牡丹江市,B01C50OMA7,阳光广场,131.164262,44.392955,风景名胜;公园广场;城市广场,110105,兴隆路与迎新街交叉口东南140米,绥芬河市
牡丹江市,B0FFFVGR9V,萨布素将军广场,129.482425,44.35386,风景名胜;公园广场;城市广场,110105,宁古塔大道与镜泊东街交叉口处,宁安市
牡丹江市,B0FFHHWFK6,牡丹广场,129.630316,44.561418,风景名胜;公园广场;城市广场,110105,江南会展中心北侧,东安区
牡丹江市,B01C5009E0,朝鲜民族文化广场,129.608075,44.574812,风景名胜;公园广场;城市广场,110105,西长安街,西安区
牡丹江市,B01C50O9RE,和平公园,131.15587,44.403672,风景名胜;公园广场;公园,110101,新兴街与远航路交叉口东北140米,绥芬河市
牡丹江市,B0FFH5GMZI,鸳鸯峰景区,129.536256,45.594553,风景名胜;风景名胜相关;旅游景点,110000,红旗林场西北沟南100米,林口县
牡丹江市,B0FFFYS9TL,北山公园,129.593972,44.609364,风景名胜;公园广场;公园,110101,北山街道北山街道北山街道北山街道新华路427号,爱民区
牡丹江市,B01C50OJCT,明星广场,129.61472,44.607555,风景名胜;公园广场;城市广场,110105,地明街237号,爱民区
牡丹江市,B01C50O08F,圣母进堂教堂,129.077414,44.813056,风景名胜;风景名胜;教堂,110206,横道河子镇301国道,海林市
牡丹江市,B01C502953,绥芬河市基督教会,131.161043,44.393371,风景名胜;风景名胜;教堂,110206,大直路137号-173号,绥芬河市
牡丹江市,B01C5024CN,圆通讲寺,129.580753,44.609304,风景名胜;风景名胜;寺庙道观,110205,通乡街5号,爱民区
牡丹江市,B01C5022IK,文化广场,129.619757,44.581475,风景名胜;公园广场;城市广场,110105,东平安街与东小太平路交叉口东南100米,东安区
牡丹江市,B01C501TYE,绥芬河国门景区,131.192806,44.412551,风景名胜;风景名胜;国家级景点,110202,中俄边境公路口岸,绥芬河市
牡丹江市,B01C501DW1,阳明公园,129.647785,44.595889,风景名胜;公园广场;公园,110101,光华街54号,阳明区
牡丹江市,B01C5018QR,江滨公园,129.629646,44.569597,风景名胜;公园广场;公园,110101,太平路133号,东安区
牡丹江市,B0FFF6B5WQ,抱月湾景区,128.989901,44.03423,风景名胜;风景名胜相关;旅游景点,110000,渤海镇火山口旅游公路附近中国镜泊湖世界地质公园内,宁安市
牡丹江市,B01C50OD4K,率宾广场,131.120974,44.072915,风景名胜;公园广场;城市广场,110105,西环路与中华路交叉口西南100米,东宁市
牡丹江市,B01C50O0BE,牡丹江市抗战胜利纪念碑,129.62748,44.58846,风景名胜;风景名胜;纪念馆,110204,人民公园内(西侧),阳明区
牡丹江市,B0FFGXTS8N,双龙广场,129.608537,44.599863,风景名胜;公园广场;城市广场,110105,新丹溪小区19号楼靠河边,爱民区
牡丹江市,B01C50OM9K,莲花峰渡假区,129.808921,45.486832,体育休闲服务;度假疗养场所;度假村|风景名胜;风景名胜相关;旅游景点,080401|110000,莲花峰旅游度假区,林口县
牡丹江市,B0FFG2IWI1,镜泊湖北湖-观景台,128.95243,44.057519,风景名胜;风景名胜;观景点,110209,火山口旅游公路附近中国镜泊湖世界地质公园镜泊湖北湖内,宁安市
牡丹江市,B0FFJ9693P,金佐镇将军旧址,129.104443,44.574365,风景名胜;风景名胜相关;旅游景点,110000,山密干线北50米,海林市
牡丹江市,B0FFG247UK,镜泊湖风景区-抗联纪念碑,128.951185,44.059327,风景名胜;风景名胜;纪念馆,110204,渤海镇火山口旅游公路附近中国镜泊湖世界地质公园镜泊湖北湖内,宁安市
牡丹江市,B01C50O9JR,兴源文化广场,130.335952,44.591262,风景名胜;公园广场;城市广场,110105,兴富路与南京街交叉口东南100米,穆棱市
牡丹江市,B01C500685,洞庭风景区,130.928934,44.018774,风景名胜;风景名胜相关;旅游景点,110000,洞庭村,东宁市
牡丹江市,B0FFIR4Z0A,百年口岸,131.198051,44.413739,风景名胜;风景名胜;风景名胜,110200,友谊大道1号,绥芬河市
牡丹江市,B0FFGC7LAG,京江上城广场,129.599517,44.595035,风景名胜;公园广场;城市广场,110105,拥军街与建卫路交叉口西南80米,爱民区
牡丹江市,B01C50O5JV,青龙山公园,129.609357,44.612487,风景名胜;公园广场;公园,110101,曙光街与纺织四路交叉口北40米,爱民区
牡丹江市,B0FFG0JB3Q,塔山公园,128.917854,44.472914,风景名胜;公园广场;公园,110101,大海林局,海林市
牡丹江市,B01C501P2C,林口县莲花自然保护区,129.804677,45.451101,风景名胜;风景名胜相关;旅游景点,110000,莲花小镇商务酒店南侧260米,林口县
牡丹江市,B01C50ONKI,渤海国上京龙泉府遗址,129.150818,44.130019,风景名胜;风景名胜;国家级景点,110202,黑龙江省牡丹江市宁安市渤海镇006乡道,宁安市
牡丹江市,B0FFG1SS26,药师佛堂,128.933929,44.037833,风景名胜;风景名胜;寺庙道观,110205,火山口旅游公路附近中国镜泊湖世界地质公园镜泊湖北湖药师古刹内,宁安市
牡丹江市,B0FFHHWL6G,镜泊湖北湖,128.939346,44.0534,风景名胜;风景名胜相关;旅游景点,110000,火山口旅游公路镜泊湖世界地质公园内,宁安市
牡丹江市,B01C50NSC6,湿地公园,129.370336,44.573996,风景名胜;公园广场;公园,110101,讷河镇南环路东,海林市
牡丹江市,B01C501PYW,小天桥森林公园,130.979748,44.699354,风景名胜;公园广场;动物园|风景名胜;风景名胜;省级景点|风景名胜;公园广场;公园,110102|110203|110101,067县道西50米,穆棱市
牡丹江市,B01C50ONKG,兴林塔,130.254201,45.295644,风景名胜;风景名胜;风景名胜,110200,建华路060乡,林口县
牡丹江市,B01C50O0BR,龙王庙,131.169212,43.983248,风景名胜;风景名胜;寺庙道观,110205,市大肚川镇087县道北50米,东宁市
牡丹江市,B01C501P04,神仙洞景区,129.680668,45.712527,风景名胜;风景名胜相关;旅游景点,110000,036乡道与309省道交叉口西20米,林口县
牡丹江市,B01C50O374,东京城林业局休闲广场,129.210102,44.113991,风景名胜;公园广场;城市广场,110105,振兴大街附近,宁安市
牡丹江市,B01C50NS4U,望江楼,129.465492,44.338098,风景名胜;风景名胜;省级景点,110203,通江路,宁安市
牡丹江市,B01C50263J,牡丹江大学明珠广场,129.565702,44.593907,风景名胜;公园广场;城市广场,110105,西地明街530号牡丹江大学,爱民区
牡丹江市,B01C501OSH,南湖公园,129.612358,44.563036,风景名胜;公园广场;公园,110101,江滨街道江滨街道南市街附近,西安区
牡丹江市,B01C50069C,马骏纪念馆,129.46618,44.338391,风景名胜;风景名胜;红色景区|风景名胜;风景名胜;纪念馆,110210|110204,城区街道马骏街21号望江楼旁边,宁安市
牡丹江市,B0FFJBX8XN,二发电小区文化广场,129.655931,44.651373,风景名胜;公园广场;城市广场,110105,裕民路1466附近,阳明区
牡丹江市,B0FFGXWJ02,阿里郎民主广场,129.596649,44.571216,风景名胜;公园广场;城市广场,110105,西长安街与西小八条路交叉口南80米,西安区
牡丹江市,B0FFI6EM3H,牡丹江薰衣草花海,129.679204,44.506568,风景名胜;风景名胜相关;旅游景点,110000,牡丹峰公路南50米花海阁薰衣草花园(东北角),东安区
牡丹江市,B01C5023J8,生命堂,129.611488,44.569755,风景名胜;风景名胜;教堂,110206,西四龙门小区,西安区
牡丹江市,B0FFHX8DCZ,渤海上京,129.15462,44.107957,风景名胜;风景名胜;风景名胜,110200,201国道北渤海国上京龙泉府遗址外城南门址附近,宁安市
牡丹江市,B0FFGXUCLY,沐恩堂(西海林街),129.583541,44.584426,风景名胜;风景名胜;教堂,110206,西海林街与兴平路交叉口西100米,爱民区
牡丹江市,B01C5029GG,江滨基督教堂,129.615878,44.562403,风景名胜;风景名胜;教堂,110206,西三条路488号,西安区
牡丹江市,B01C50OJZ5,山顶公园,131.147856,44.39451,风景名胜;公园广场;公园,110101,体育场东路与新华街交汇处东北处,绥芬河市
牡丹江市,B0FFI7YNVU,张闻天工作室旧址,129.479624,44.339674,风景名胜;风景名胜;红色景区|风景名胜;风景名胜;风景名胜,110210|110200,闻天街65号,宁安市
牡丹江市,B01C50O06K,兴林广场,130.291913,45.35606,风景名胜;公园广场;城市广场,110105,075乡道与309省道交叉口西南50米黑龙江省林口林业局附近,林口县
牡丹江市,B0FFF366W4,八女投江烈士群雕,129.625405,44.569468,风景名胜;风景名胜;红色景区,110210,江滨公园内(西侧),西安区
牡丹江市,B01C501TYH,大光明寺,131.16283,44.410906,风景名胜;风景名胜;寺庙道观,110205,乌苏里大街123号,绥芬河市
牡丹江市,B01C50O925,苏俄领事馆旧址,131.162543,44.393628,风景名胜;风景名胜相关;旅游景点,110000,光华路111号,绥芬河市
牡丹江市,B01C5029TA,北海公园,131.162254,44.406443,风景名胜;公园广场;公园,110101,通天路与天佑街交叉口西北120米,绥芬河市
牡丹江市,B0FFIJZIVQ,东宁镇基督教蒙恩堂,131.118142,44.073637,风景名胜;风景名胜;教堂,110206,双泉路东宁镇基督教蒙恩堂,东宁市
牡丹江市,B0L2HOBAEK,月亮湾莲花湖,129.625204,45.126294,风景名胜;风景名胜;风景名胜,110200,威虎山国家森林公园内(东侧),海林市
牡丹江市,B0FFJ2X5D9,牡丹峰国家森林公园-白桦川,129.832185,44.424979,风景名胜;风景名胜相关;旅游景点,110000,牡丹峰国家森林公园(东南角),东安区
牡丹江市,B01C5026CG,友谊公园,131.115965,44.400264,风景名胜;公园广场;公园,110101,密山路98号,绥芬河市
牡丹江市,B01C5020RE,三陵坟,129.118689,44.17222,风景名胜;风景名胜;风景名胜,110200,三灵乡三星村,宁安市
牡丹江市,B0L3H78EJP,天长山,131.162486,44.437151,风景名胜;风景名胜相关;旅游景点,110000,登高亭东南侧90米,绥芬河市
牡丹江市,B0FFLD45X2,宁古台遗址,129.184957,44.423889,风景名胜;风景名胜相关;旅游景点,110000,海长旅游公路,海林市
牡丹江市,B01C502A11,绥芬河铁路大白楼,131.157078,44.396486,风景名胜;风景名胜;风景名胜,110200,花园路164号,绥芬河市
牡丹江市,B01C50OC8H,天仙宫,129.659972,44.55356,风景名胜;风景名胜;寺庙道观,110205,,东安区
牡丹江市,B0FFFOAJR0,牡丹峰国家森林公园,129.73592,44.46763,风景名胜;公园广场;公园,110101,兴隆镇,东安区
牡丹江市,B01C50OAOU,海浪河欢乐谷水上乐园,129.08846,44.410837,风景名胜;风景名胜;风景名胜,110200,新安镇海长公路45公里处,海林市
牡丹江市,B01C501OY1,东宁要塞遗址,131.225403,43.949147,风景名胜;风景名胜;风景名胜,110200,三岔口镇南9公里,东宁市
牡丹江市,B01C5006A1,镜泊大峡谷,128.967216,44.065289,风景名胜;风景名胜相关;旅游景点,110000,渤海镇瀑布村(近镜泊湖),宁安市
牡丹江市,B01C5013S9,人民公园,129.631091,44.589955,风景名胜;公园广场;公园,110101,东四条路13号,阳明区
牡丹江市,B0FFF2ROYY,金光寺,131.091386,44.067374,风景名胜;风景名胜;寺庙道观,110205,东宁镇东林寺,东宁市
牡丹江市,B01C50069D,兴隆寺,129.154596,44.113492,风景名胜;风景名胜;寺庙道观,110205,火山口旅游公路,宁安市
牡丹江市,B0FFL5FAPT,大湾七彩乐园,129.664552,44.578574,风景名胜;风景名胜相关;旅游景点,110000,兴隆街道兴隆镇大湾村,东安区
牡丹江市,B01C501UAO,月牙湾漂流,131.076921,44.07201,风景名胜;风景名胜相关;旅游景点,110000,099乡道,东宁市
牡丹江市,B0FFFPVNTX,威虎山原始森林生态旅游风景区,129.606357,45.458716,风景名胜;风景名胜相关;旅游景点,110000,二道林场,海林市
牡丹江市,B0FFILKPPY,劝业场美食美容休闲广场,129.62095,44.579576,风景名胜;公园广场;城市广场,110105,太平路199号东大劝业场,东安区
牡丹江市,B0FFHMFVBB,环湖公园,131.155088,44.406817,风景名胜;公园广场;公园,110101,环湖路与同福街交叉口处,绥芬河市
牡丹江市,B01C50ODY2,日本领事馆旧址,131.163169,44.394143,风景名胜;风景名胜相关;旅游景点,110000,绥芬河镇迎新街88号人头楼内(西侧),绥芬河市
牡丹江市,B0L3KCC3VI,永宁塔,131.099318,44.060299,风景名胜;风景名胜;风景名胜,110200,神仙洞景区,东宁市
牡丹江市,B0KUK7FP1D,牡丹江后备箱集市露营基地,129.641519,44.582463,风景名胜;风景名胜相关;旅游景点,110000,东七条路与福民街交叉口北20米,东安区
牡丹江市,B0KRVA3M2P,天长湖,131.15529,44.440196,风景名胜;风景名胜;风景名胜,110200,天长山水库路爱情谷,绥芬河市
牡丹江市,B0HR3RDHR9,威虎山影视城-威虎厅,129.124856,44.793087,风景名胜;风景名胜相关;旅游景点,110000,威虎山影视城,海林市
牡丹江市,B01C50OGFD,5排山城址,130.799513,43.933498,风景名胜;风景名胜相关;旅游景点,110000,道河镇五排山城址,东宁市
牡丹江市,B01C50NSFW,威虎山讲武堂,129.230292,44.803025,风景名胜;风景名胜相关;旅游景点,110000,三横干线,海林市
牡丹江市,B0FFHO4UOD,鸿阳多肉植物园,129.608897,44.58885,风景名胜;公园广场;植物园,110103,火车站旁边花鸟市场院内,西安区
牡丹江市,B0FFGXUCYO,乐康广场,129.598615,44.598102,风景名胜;公园广场;城市广场,110105,新华路362-6号附近,爱民区
牡丹江市,B0FFG23X6R,多期次火山熔岩叠覆,128.539437,44.198731,风景名胜;风景名胜;风景名胜,110200,境内镜泊湖西北约50公里火山口森林内,宁安市
牡丹江市,B0FFIN9BRA,牛心山瞭望塔,130.079319,44.242228,风景名胜;风景名胜相关;旅游景点,110000,,穆棱市
牡丹江市,B0FFG746SL,激情广场(中共老黑山镇南村支部委员会南),130.882574,43.707462,风景名胜;公园广场;城市广场,110105,321省道西50米,东宁市
牡丹江市,B01C5028RH,三合林休闲广场,131.160085,44.399755,风景名胜;公园广场;城市广场,110105,花园路84号,绥芬河市
牡丹江市,B0FFGLJFQK,威虎厅,128.636242,44.107807,风景名胜;风景名胜相关;旅游景点,110000,镜泊湖国家级风景名胜区,宁安市
牡丹江市,B0FFFSVDUC,城子后山城遗址,128.961454,43.804417,风景名胜;风景名胜相关;旅游景点,110000,镜泊湖瀑布东北约3公里,宁安市
牡丹江市,B01C5022QL,牡丹教堂,129.59864,44.573522,风景名胜;风景名胜;教堂,110206,西牡丹街,西安区
牡丹江市,B0LUVUD99X,中东铁路旧铁岭河大桥西碉堡,129.66452,44.592339,风景名胜;风景名胜;风景名胜,110200,,阳明区
牡丹江市,B0LGX633LW,牡丹峰旅游公路0公里处,129.645497,44.525283,风景名胜;风景名胜;风景名胜,110200,牡丹峰公路与江南六道街交叉口东南280米,东安区
牡丹江市,B0L1B7ZKVC,醉美331公路石碑(龙江首站东宁),130.922801,43.753941,风景名胜;风景名胜相关;旅游景点,110000,九佛沟水库高架桥附近,东宁市
牡丹江市,B0K30HV058,远东第一桥,131.153652,44.402023,风景名胜;风景名胜;风景名胜,110200,新兴街与酒厂路交叉口东北60米,绥芬河市
牡丹江市,B0K2X78JSO,休闲广场,129.384338,44.577139,风景名胜;风景名胜相关;旅游景点,110000,西河路与子荣街交叉口东北120米,海林市
牡丹江市,B0K29US4EN,国家沿江湿地公园,129.633914,44.562808,风景名胜;公园广场;公园,110101,镜泊湖路1号,东安区
牡丹江市,B0K0JSB1WL,海林市横道河子老街口观景台,129.082932,44.810517,风景名胜;风景名胜;观景点,110209,绥满路145号,海林市
牡丹江市,B0JB4U3ZTH,秦龙泉水,129.787762,44.520652,风景名胜;风景名胜相关;旅游景点,110000,301国道,阳明区
牡丹江市,B0J3Z7UJB0,三代国门,131.199045,44.413483,风景名胜;风景名胜;风景名胜,110200,互贸区俄罗斯商城东南侧230米,绥芬河市
牡丹江市,B0HUXCMBKT,卧龙山狐仙洞,129.692764,44.71151,风景名胜;风景名胜;风景名胜,110200,,阳明区
牡丹江市,B0HRUDGREW,红花岭东北抗联小镇,131.00643,44.389664,风景名胜;风景名胜相关;旅游景点,110000,阜宁镇,绥芬河市
牡丹江市,B0HD3NOJ26,中兴村文化广场,129.428532,44.540564,风景名胜;公园广场;城市广场,110105,,西安区
牡丹江市,B0HBTO40LT,牡丹江珍稀动物园,129.662375,44.565672,风景名胜;风景名胜相关;旅游景点,110000,,东安区
牡丹江市,B0H3NS0WKI,林口县北山日军罪证遗址,130.253889,45.295917,风景名胜;风景名胜相关;旅游景点,110000,,林口县
牡丹江市,B0H32A56ET,VC工业主题公园,129.677223,44.626524,风景名胜;风景名胜相关;旅游景点,110000,裕民路160号,阳明区
牡丹江市,B0H1OASBH1,俄罗斯风情小镇,129.070857,44.819005,风景名胜;风景名胜相关;旅游景点,110000,横道镇佛山路与河堤路交叉口北460米,海林市
牡丹江市,B0H17S5PNQ,小提琴广场,129.633063,44.5447,风景名胜;公园广场;城市广场,110105,爱河路与牡丹江大街交汇处,东安区
牡丹江市,B0G149GQ44,玄武湖国家农业公园,129.139579,44.153647,风景名胜;公园广场;公园,110101,渤海镇,宁安市
牡丹江市,B0G0DB50IS,爱情谷景区,131.158875,44.43587,风景名胜;风景名胜相关;旅游景点,110000,天长山水库路,绥芬河市
牡丹江市,B0FFMDBE1X,牡丹江三道关国家森林公园-一线天,129.531684,44.78663,风景名胜;风景名胜相关;旅游景点,110000,通乡路牡丹江三道关国家森林公园(东北角),爱民区
牡丹江市,B0FFLPMBH9,绥芬河广场,131.163285,44.396774,风景名胜;公园广场;城市广场,110105,聚源街18号,绥芬河市
牡丹江市,B0FFL4NDRU,牡丹江体育公园,129.616845,44.558019,风景名胜;公园广场;公园,110101,环江北街与江滨三道街交叉口南100米,西安区
牡丹江市,B0FFL47JBV,平安民族广场,129.608866,44.579494,风景名胜;公园广场;城市广场,110105,西三条路与北小西平安街交叉口西80米,西安区
牡丹江市,B0FFL35LDD,镜泊湖南湖景区,128.922237,43.853512,风景名胜;风景名胜相关;旅游景点,110000,镜泊湖风景名胜区,宁安市
牡丹江市,B0FFL1MDMK,江南公园,129.632938,44.548949,风景名胜;公园广场;公园,110101,牡丹江政府正对面,东安区
牡丹江市,B0FFL10H4Y,白桦林湿地,131.15116,44.449398,风景名胜;公园广场;公园,110101,天长山水库路爱情谷,绥芬河市
牡丹江市,B0FFL0P4BF,莲花湖鹰嘴峰风景区,129.782024,45.318051,风景名胜;风景名胜相关;旅游景点,110000,威虎山国家森林公园内(东侧),海林市
牡丹江市,B0FFKYXXWG,绥芬河中东铁路建筑群铁路工务段旧址,131.157335,44.395505,风景名胜;风景名胜相关;旅游景点,110000,文化街1号,绥芬河市
牡丹江市,B0FFKX8NIW,镜泊湖吊水楼瀑布,128.948883,44.056441,风景名胜;风景名胜相关;旅游景点,110000,渤海镇火山口旅游公路附近中国镜泊湖世界地质公园镜泊湖北湖内,宁安市
牡丹江市,B0FFKOM581,十九顶毡房蒙古风情园,129.587409,44.637374,餐饮服务;中餐厅;中餐厅|风景名胜;风景名胜相关;旅游景点,050100|110000,三道关镇八达村,爱民区
牡丹江市,B0FFKDGDI9,大石桥,129.444689,44.338801,风景名胜;风景名胜相关;旅游景点,110000,072县道西北40米,宁安市
牡丹江市,B0FFJGA9X3,兴林广场,130.270435,45.289292,风景名胜;公园广场;城市广场,110105,文政大街263号,林口县
牡丹江市,B0FFJ087M3,北国小黄山景区,129.458316,44.769852,风景名胜;风景名胜相关;旅游景点,110000,三道关镇三道关村,爱民区
牡丹江市,B0FFH2BJ3B,爱民广场,129.61411,44.605716,风景名胜;公园广场;城市广场,110105,东地明街与卫校东路交叉口东240米,爱民区
牡丹江市,B0FFGZ830G,文化宫广场,129.617916,44.580755,风景名胜;公园广场;城市广场,110105,先锋街道太平路与平安街交叉口南100米,西安区
牡丹江市,B0FFGNPWWW,人头楼,131.163249,44.39413,风景名胜;风景名胜;风景名胜,110200,绥芬河镇迎新街88号,绥芬河市
牡丹江市,B0FFGNLUAY,二浪河景区,128.406077,44.591456,风景名胜;风景名胜;风景名胜,110200,大海林林业局333国道雪乡二浪河林场,海林市
牡丹江市,B0FFGFAAA2,雪乡文化广场,128.92485,44.473508,风景名胜;公园广场;城市广场,110105,,海林市
牡丹江市,B0FFG6YV7K,柴河小九寨漂流,129.310488,45.198117,风景名胜;风景名胜相关;旅游景点,110000,长白山余脉张广财岭东麓北国小九寨风景区内,海林市
牡丹江市,B0FFG01HU2,穆棱市文化公园,130.533205,44.913423,风景名胜;公园广场;公园,110101,团结路与工农街交叉口东220米,穆棱市
牡丹江市,B0FFFVNWXC,莲花公园,129.663159,44.612895,风景名胜;公园广场;公园,110101,金河湾裕民路,阳明区
牡丹江市,B01C5029O2,清真寺,129.624431,44.578054,风景名胜;风景名胜;回教寺,110207,东新安街东一条路389-12号,东安区
牡丹江市,B01C5024ON,地下森林,128.545525,44.196051,风景名胜;风景名胜;风景名胜,110200,东京城林业局东京城林业局火山口旅游公路附近中国镜泊湖世界地质公园火山口国家森林公园内,宁安市
牡丹江市,B01C500695,南山公园,130.273734,45.282111,风景名胜;公园广场;公园,110101,文政大街21号,林口县
牡丹江市,B0FFI1U9UF,老二团驻地旧址,129.386968,44.569914,风景名胜;风景名胜相关;旅游景点,110000,嘉家宾馆(海林站北),海林市
牡丹江市,B0FFG23NEO,自荐乐园,128.943714,44.052669,风景名胜;风景名胜相关;旅游景点,110000,火山口旅游公路附近中国镜泊湖世界地质公园镜泊湖北湖内,宁安市
牡丹江市,B0FFJKWUGK,白冶金佐镇将军纪念馆,129.39326,44.562717,风景名胜;风景名胜;纪念馆,110204,海浪路14附近,海林市
牡丹江市,B0FFHRPRRA,中俄友好纪念馆,130.465093,44.685647,风景名胜;风景名胜;纪念馆,110204,城南路南100米穆棱市公共检验检测公共服务中心附近,穆棱市
牡丹江市,B0FFG23O1X,药师宝殿,128.934102,44.038121,风景名胜;风景名胜;寺庙道观,110205,火山口旅游公路附近中国镜泊湖世界地质公园镜泊湖北湖内,宁安市
牡丹江市,B01C50NREU,省运会纪念台,129.597696,44.602715,风景名胜;风景名胜;纪念馆,110204,东地明街1号,爱民区
牡丹江市,B01C502A12,中共六大暨绥芬河红色国际通道纪念馆,131.157002,44.396412,风景名胜;风景名胜;红色景区,110210,梨树街与花园路交叉口西南100米,绥芬河市
牡丹江市,B01C501THC,百万亩人工林纪念碑,128.920252,44.476125,风景名胜;风景名胜;纪念馆,110204,大海林林业局,海林市
牡丹江市,B0MU9ZYUVY,宁安市抗日战争宁古塔历史实物展馆,129.465435,44.338342,风景名胜;风景名胜;风景名胜,110200,马骏街23号,宁安市
牡丹江市,B0MGTS6UA0,团山子共产国际秘密通道,131.2641,44.034615,风景名胜;风景名胜;风景名胜,110200,东宁口岸北1公里,东宁市
牡丹江市,B0MG3Z9IS0,萨尔虎古城墙遗址,129.422605,44.55011,风景名胜;风景名胜;风景名胜,110200,沙虎村内,西安区
牡丹江市,B0MDMX12QG,俄罗斯风情园-1号建筑,129.078475,44.812375,风景名胜;风景名胜相关;旅游景点,110000,俄罗斯风情园(东南角),海林市
牡丹江市,B0MBLASFWS,三十五经营林场林场场部旧址,129.33652,44.88569,风景名胜;风景名胜;风景名胜,110200,三横干线,海林市
牡丹江市,B0M6FZXKH7,大通道广场,131.047193,44.37932,风景名胜;公园广场;城市广场,110105,G10绥满高速,绥芬河市
牡丹江市,B0LRYXX3SD,长白山太岁品鉴馆(东地明街店),129.609563,44.60664,购物服务;专卖店;专营店|风景名胜;风景名胜相关;旅游景点,061200|110000,银龙家园东南门东50米,爱民区
牡丹江市,B0LASC4SGU,一代国门,131.200101,44.412988,风景名胜;风景名胜相关;旅游景点,110000,绥芬河国门景区内(东侧),绥芬河市
牡丹江市,B0L3VRJ12A,鹿鸣鹿园,129.691184,44.671087,风景名胜;风景名胜相关;旅游景点,110000,桦林镇临江村鹿园,阳明区
牡丹江市,B0L3OUYGF5,灵官阁,129.622126,44.590305,风景名胜;风景名胜相关;旅游景点,110000,东三条路日照街52号,东安区
牡丹江市,B0L2V781E3,风灵雄狮灵,129.602401,44.571867,风景名胜;风景名胜相关;旅游景点,110000,西新安街299号,西安区
牡丹江市,B0L2C5HK2Q,翰章园纪念广场,128.899032,43.816988,风景名胜;公园广场;城市广场,110105,镜泊镇后渔村,宁安市
牡丹江市,B0L19OIE1V,黑龙江绥阳国家湿地公园,131.001136,44.65727,风景名胜;公园广场;公园,110101,315省道东南侧,穆棱市
